,background_max_distance,kernel_max_distance,textures_max_distance,textures_min_distance,barycenter_distance,group
3117,17.46424919657298,16.15549442140351,32.01562118716424,1.0,14.76454759893396,2
3119,17.204650534085253,18.601075237738275,35.35533905932738,1.0,16.265937035905438,2
3120,24.20743687382041,20.615528128088304,43.41658669218482,1.0,21.546008991337715,2
3121,14.142135623730953,13.601470508735444,25.495097567963924,1.0,11.600052207742728,2
3125,18.384776310850235,19.849433241279208,36.23534186398688,1.0,16.358920864747873,2
3126,14.142135623730953,14.317821063276352,26.1725046566048,1.0,11.668891442809617,2
3127,13.601470508735444,13.341664064126334,24.20743687382041,1.0,10.775874266771224,2
3128,15.231546211727816,13.341664064126334,26.90724809414742,1.0,11.83917176105324,2
3131,18.35755975068582,17.08800749063506,34.058772731852805,1.0,16.117940911216262,2
3132,20.615528128088304,18.027756377319943,38.28837943815329,1.0,18.20382687958548,2
3133,17.88854381999832,17.0,32.526911934581186,1.0,13.89488195326394,2
3134,17.46424919657298,16.492422502470642,31.400636936215164,1.0,13.693326615957142,2
3135,17.0,16.55294535724685,32.01562118716424,1.0,15.34418458356242,2
3136,21.633307652783937,23.345235059857504,43.139309220245984,1.0,19.79780381980989,2
3139,21.633307652783937,19.92485884517128,38.897300677553446,1.0,17.046764915959717,2
3141,16.1245154965971,17.08800749063506,31.89043743820395,1.0,15.26183511610288,2
3142,15.652475842498529,14.866068747318506,28.319604517012596,1.0,12.126005713352138,2
3144,19.235384061671343,17.08800749063506,34.828149534536,1.0,16.80650985950046,2
3145,17.72004514666935,18.35755975068582,33.94112549695428,1.0,15.515981711409635,2
3146,17.08800749063506,16.0312195418814,30.4138126514911,1.0,13.545356376435246,2
3147,17.08800749063506,16.64331697709324,32.64965543462902,1.0,14.616363341652152,2
3148,17.46424919657298,16.55294535724685,32.526911934581186,1.0,14.4392640977526,2
3149,16.76305461424021,19.697715603592208,34.20526275297414,1.0,15.853600165446393,2
3150,18.35755975068582,17.46424919657298,34.828149534536,1.0,16.319290474533204,2
3151,17.88854381999832,17.0,33.24154027718932,1.0,14.629269635798323,2
3152,15.652475842498529,15.652475842498529,30.4138126514911,1.0,13.586600342520898,2
3153,15.297058540778355,17.08800749063506,29.206163733020468,1.0,12.92742591561034,2
3154,16.76305461424021,16.15549442140351,31.144823004794876,1.0,14.13344062735244,2
3155,14.317821063276352,16.492422502470642,28.0178514522438,1.0,12.64236243049671,2
3156,18.788294228055936,18.027756377319943,34.713109915419565,1.0,15.619567558862284,2
3157,25.0,17.4928556845359,42.5205832509386,1.0,20.186195537631885,2
3158,18.43908891458577,16.64331697709324,35.4682957019364,1.0,18.733311498754865,2
3159,16.492422502470642,17.46424919657298,31.144823004794876,1.0,13.907352129647164,2
3160,16.1245154965971,16.278820596099706,29.068883707497267,1.0,13.41379434355462,2
3161,17.0,20.615528128088304,36.7967389859482,1.0,18.54634525333669,2
3163,22.80350850198276,20.615528128088304,43.86342439892262,1.0,21.742221102157995,2
3164,15.811388300841896,17.88854381999832,32.01562118716424,1.0,14.540937746369355,2
3165,19.4164878389476,20.615528128088304,38.897300677553446,1.0,18.10454017902551,2
3166,16.15549442140351,16.55294535724685,31.144823004794876,1.0,13.761853416432274,2
3167,15.652475842498529,16.492422502470642,29.068883707497267,1.0,12.526838002871363,2
3168,13.601470508735444,13.152946437965904,24.04163056034261,1.0,10.501773514962371,2
3169,17.08800749063506,18.867962264113206,34.828149534536,1.0,16.35098222923094,2
3170,14.560219778561036,15.652475842498529,28.319604517012596,1.0,12.392837700242811,2
3171,16.15549442140351,16.76305461424021,29.410882339705484,1.0,13.269654251672566,2
3172,16.278820596099706,17.72004514666935,30.610455730027933,1.0,14.22052235558196,2
3173,16.492422502470642,16.55294535724685,30.4138126514911,1.0,13.37883296981542,2
3174,14.317821063276352,13.601470508735444,24.839484696748443,1.0,11.506318756179695,2
3175,14.7648230602334,16.0312195418814,28.319604517012596,1.0,13.365969668933635,2
3176,15.811388300841896,16.76305461424021,29.698484809834994,1.0,13.418704458538729,2
3177,16.278820596099706,15.524174696260024,27.80287754891569,1.0,12.382326949008528,2
3178,17.88854381999832,16.76305461424021,31.89043743820395,1.0,14.412542715248426,2
3179,17.88854381999832,20.615528128088304,36.87817782917155,1.0,17.101850604125108,2
3180,20.0,18.867962264113206,37.48332962798263,1.0,18.1135529269755,2
3181,15.033296378372908,15.033296378372908,26.90724809414742,1.0,11.880411408294377,2
3182,17.08800749063506,16.15549442140351,32.01562118716424,1.0,14.60991104598535,2
3183,17.46424919657298,18.027756377319943,33.301651610693426,1.0,15.153771932535332,2
3185,17.0,19.209372712298546,35.38361202590826,1.0,16.676105006103363,2
3186,16.278820596099706,15.811388300841896,29.73213749463701,1.0,12.920904863165877,2
3187,19.235384061671343,18.027756377319943,36.069377593742864,1.0,15.992164850598474,2
3188,16.15549442140351,19.697715603592208,33.94112549695428,1.0,14.734742265601769,2
3189,18.43908891458577,20.615528128088304,39.6232255123179,1.0,21.98349639515584,2
3190,20.12461179749811,15.811388300841896,34.40930106817051,1.0,15.967800991130456,2
3191,19.235384061671343,19.697715603592208,37.53664875824692,1.0,16.375908323931654,2
3192,18.027756377319943,16.1245154965971,33.301651610693426,1.0,15.6212442993814,2
